date,year,city,region,pm25,pm10,aqi,season,festival_flag,dominant_cause,synthetic_annual_pm25,pm25_adjusted_real,pm10_adjusted_real,real_data_anchor
2024-11-30,2024,Gurugram,Sohna Road,180.9,360.6,240,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,141.6,282.3,1
2024-12-01,2024,Gurugram,Sohna Road,187.8,373.1,201,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,147.0,292.0,1
2024-12-02,2024,Gurugram,Sohna Road,144.8,346.4,286,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,113.4,271.3,1
2024-12-03,2024,Gurugram,Sohna Road,175.2,386.3,274,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,137.2,302.5,1
2024-12-04,2024,Gurugram,Sohna Road,165.4,305.6,290,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,129.5,239.3,1
2024-12-05,2024,Gurugram,Sohna Road,166.6,354.4,280,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,130.4,277.4,1
2024-12-06,2024,Gurugram,Sohna Road,146.4,289.4,222,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,114.6,226.5,1
2024-12-07,2024,Gurugram,Sohna Road,173.6,324.8,287,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,135.9,254.3,1
2024-12-08,2024,Gurugram,Sohna Road,174.2,416.1,245,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,136.4,325.8,1
2024-12-09,2024,Gurugram,Sohna Road,123.5,280.4,270,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,96.7,219.6,1
2024-12-10,2024,Gurugram,Sohna Road,179.8,339.6,280,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,140.8,265.9,1
2024-12-11,2024,Gurugram,Sohna Road,143.9,312.3,276,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,112.7,244.6,1
2024-12-12,2024,Gurugram,Sohna Road,198.7,395.6,231,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,155.6,309.8,1
2024-12-13,2024,Gurugram,Sohna Road,145.2,329.3,276,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,113.7,257.9,1
2024-12-14,2024,Gurugram,Sohna Road,198.0,452.3,265,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,155.0,354.1,1
2024-12-15,2024,Gurugram,Sohna Road,169.1,396.7,258,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,132.4,310.6,1
2024-12-16,2024,Gurugram,Sohna Road,208.0,425.4,254,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,162.9,333.2,1
2024-12-17,2024,Gurugram,Sohna Road,189.2,397.4,213,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,148.1,311.1,1
2024-12-18,2024,Gurugram,Sohna Road,202.7,471.4,206,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,158.7,369.1,1
2024-12-19,2024,Gurugram,Sohna Road,154.1,355.2,235,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,120.7,278.2,1
2024-12-20,2024,Gurugram,Sohna Road,149.5,290.1,255,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,117.1,227.2,1
2024-12-21,2024,Gurugram,Sohna Road,162.3,329.5,253,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,127.1,258.0,1
2024-12-22,2024,Gurugram,Sohna Road,107.8,242.5,185,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,84.4,189.9,1
2024-12-23,2024,Gurugram,Sohna Road,203.5,372.2,247,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,159.3,291.4,1
2024-12-24,2024,Gurugram,Sohna Road,180.4,409.7,285,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,141.2,320.7,1
2024-12-25,2024,Gurugram,Sohna Road,188.1,371.2,238,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,147.3,290.7,1
2024-12-26,2024,Gurugram,Sohna Road,192.0,408.9,215,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,150.3,320.1,1
2024-12-27,2024,Gurugram,Sohna Road,214.7,495.6,222,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,168.1,388.0,1
2024-12-28,2024,Gurugram,Sohna Road,188.0,344.0,294,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,147.2,269.3,1
2024-12-29,2024,Gurugram,Sohna Road,188.0,377.1,258,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,147.2,295.3,1
2024-12-30,2024,Gurugram,Sohna Road,178.3,354.0,248,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,139.6,277.2,1
2024-12-31,2024,Gurugram,Sohna Road,164.3,322.4,284,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,128.6,252.3,1
2025-01-01,2025,Gurugram,Sohna Road,186.7,409.9,247,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,148.7,326.5,1
2025-01-02,2025,Gurugram,Sohna Road,223.0,430.9,292,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,177.6,343.2,1
2025-01-03,2025,Gurugram,Sohna Road,174.8,345.1,228,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,139.2,274.8,1
2025-01-04,2025,Gurugram,Sohna Road,206.3,378.3,297,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,164.3,301.3,1
2025-01-05,2025,Gurugram,Sohna Road,184.4,441.3,217,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,146.8,351.3,1
2025-01-06,2025,Gurugram,Sohna Road,189.3,389.4,262,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,150.7,310.0,1
2025-01-07,2025,Gurugram,Sohna Road,175.6,406.9,288,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,139.8,323.9,1
2025-01-08,2025,Gurugram,Sohna Road,165.3,375.4,239,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,131.6,298.9,1
2025-01-09,2025,Gurugram,Sohna Road,168.5,319.4,265,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,134.2,254.4,1
2025-01-10,2025,Gurugram,Sohna Road,166.1,364.5,235,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,132.3,290.3,1
2025-01-11,2025,Gurugram,Sohna Road,167.2,346.9,244,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,133.1,276.2,1
2025-01-12,2025,Gurugram,Sohna Road,147.9,323.8,296,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,117.8,257.9,1
2025-01-13,2025,Gurugram,Sohna Road,159.1,318.5,218,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,126.7,253.6,1
2025-01-14,2025,Gurugram,Sohna Road,142.4,330.2,270,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,113.4,263.0,1
2025-01-15,2025,Gurugram,Sohna Road,186.2,436.0,216,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,148.3,347.3,1
2025-01-16,2025,Gurugram,Sohna Road,197.1,414.0,223,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,157.0,329.8,1
2025-01-17,2025,Gurugram,Sohna Road,137.6,286.9,235,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,109.6,228.5,1
2025-01-18,2025,Gurugram,Sohna Road,172.9,333.5,239,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,137.7,265.6,1
2025-01-19,2025,Gurugram,Sohna Road,182.4,357.5,246,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,145.2,284.6,1
2025-01-20,2025,Gurugram,Sohna Road,174.5,323.2,298,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,139.0,257.4,1
2025-01-21,2025,Gurugram,Sohna Road,175.6,402.0,213,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,139.8,320.0,1
2025-01-22,2025,Gurugram,Sohna Road,174.7,393.3,234,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,139.1,313.2,1
2025-01-23,2025,Gurugram,Sohna Road,139.6,253.6,223,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,111.2,202.0,1
2025-01-24,2025,Gurugram,Sohna Road,208.0,394.5,296,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,165.6,314.1,1
2025-01-25,2025,Gurugram,Sohna Road,171.7,397.5,214,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,136.7,316.5,1
2025-01-26,2025,Gurugram,Sohna Road,166.4,355.8,202,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,132.5,283.3,1
2025-01-27,2025,Gurugram,Sohna Road,165.1,366.1,281,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,131.5,291.6,1
2025-01-28,2025,Gurugram,Sohna Road,155.3,287.1,218,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,123.7,228.7,1
2025-01-29,2025,Gurugram,Sohna Road,215.8,467.6,232,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,171.8,372.3,1
2025-01-30,2025,Gurugram,Sohna Road,210.9,433.0,264,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,167.9,344.7,1
2025-01-31,2025,Gurugram,Sohna Road,128.3,245.7,293,Winter,0,Stubble burning + inversion + traffic,118.04200913242009,102.2,195.7,1
2025-02-01,2025,Gurugram,Sohna Road,136.6,319.3,280,Pre-monsoon,0,Dust + construction,118.04200913242009,108.8,254.3,1
2025-02-02,2025,Gurugram,Sohna Road,132.5,302.4,233,Pre-monsoon,0,Dust + construction,118.04200913242009,105.5,240.8,1
2025-02-03,2025,Gurugram,Sohna Road,121.7,271.0,262,Pre-monsoon,0,Dust + construction,118.04200913242009,96.9,215.8,1
2025-02-04,2025,Gurugram,Sohna Road,134.6,248.0,244,Pre-monsoon,0,Vehicular emissions,118.04200913242009,107.2,197.5,1
2025-02-05,2025,Gurugram,Sohna Road,95.7,189.1,147,Pre-monsoon,0,Vehicular emissions,118.04200913242009,76.2,150.6,1
2025-02-06,2025,Gurugram,Sohna Road,119.7,229.3,142,Pre-monsoon,0,Vehicular emissions,118.04200913242009,95.3,182.6,1
2025-02-07,2025,Gurugram,Sohna Road,101.7,214.0,167,Pre-monsoon,0,Vehicular emissions,118.04200913242009,81.0,170.4,1
2025-02-08,2025,Gurugram,Sohna Road,118.1,270.2,169,Pre-monsoon,0,Dust + construction,118.04200913242009,94.0,215.1,1
2025-02-09,2025,Gurugram,Sohna Road,75.9,151.1,159,Pre-monsoon,0,Vehicular emissions,118.04200913242009,60.4,120.2,1
2025-02-10,2025,Gurugram,Sohna Road,137.2,280.2,297,Pre-monsoon,0,Vehicular emissions,118.04200913242009,109.3,223.2,1
2025-02-11,2025,Gurugram,Sohna Road,128.4,283.6,283,Pre-monsoon,0,Dust + construction,118.04200913242009,102.2,225.7,1
2025-02-12,2025,Gurugram,Sohna Road,123.2,274.2,252,Pre-monsoon,0,Dust + construction,118.04200913242009,98.1,218.3,1
2025-02-13,2025,Gurugram,Sohna Road,98.7,185.3,169,Pre-monsoon,0,Vehicular emissions,118.04200913242009,78.6,147.6,1
2025-02-14,2025,Gurugram,Sohna Road,109.0,226.1,191,Pre-monsoon,0,Vehicular emissions,118.04200913242009,86.8,180.1,1
2025-02-15,2025,Gurugram,Sohna Road,65.0,133.3,111,Pre-monsoon,0,Vehicular emissions,118.04200913242009,51.8,106.2,1
2025-02-16,2025,Gurugram,Sohna Road,106.4,211.2,137,Pre-monsoon,0,Vehicular emissions,118.04200913242009,84.7,168.1,1
2025-02-17,2025,Gurugram,Sohna Road,141.4,335.8,256,Pre-monsoon,0,Dust + construction,118.04200913242009,112.6,267.4,1
2025-02-18,2025,Gurugram,Sohna Road,114.4,255.6,137,Pre-monsoon,0,Dust + construction,118.04200913242009,91.1,203.5,1
2025-02-19,2025,Gurugram,Sohna Road,104.3,240.4,147,Pre-monsoon,0,Dust + construction,118.04200913242009,83.1,191.5,1
2025-02-20,2025,Gurugram,Sohna Road,131.2,243.8,233,Pre-monsoon,0,Vehicular emissions,118.04200913242009,104.5,194.2,1
2025-02-21,2025,Gurugram,Sohna Road,106.9,245.1,143,Pre-monsoon,0,Dust + construction,118.04200913242009,85.1,195.1,1
2025-02-22,2025,Gurugram,Sohna Road,73.4,141.5,164,Pre-monsoon,0,Vehicular emissions,118.04200913242009,58.5,112.8,1
2025-02-23,2025,Gurugram,Sohna Road,130.2,262.6,218,Pre-monsoon,0,Vehicular emissions,118.04200913242009,103.7,209.2,1
2025-02-24,2025,Gurugram,Sohna Road,118.3,246.0,148,Pre-monsoon,0,Vehicular emissions,118.04200913242009,94.2,195.9,1
2025-02-25,2025,Gurugram,Sohna Road,102.3,201.7,101,Pre-monsoon,0,Vehicular emissions,118.04200913242009,81.5,160.7,1
2025-02-26,2025,Gurugram,Sohna Road,74.9,173.0,128,Pre-monsoon,0,Dust + construction,118.04200913242009,59.6,137.7,1
2025-02-27,2025,Gurugram,Sohna Road,110.6,232.4,188,Pre-monsoon,0,Vehicular emissions,118.04200913242009,88.1,185.1,1
2025-02-28,2025,Gurugram,Sohna Road,135.0,248.5,278,Pre-monsoon,0,Vehicular emissions,118.04200913242009,107.5,197.9,1
2025-03-01,2025,Gurugram,Sohna Road,83.9,165.0,144,Pre-monsoon,0,Vehicular emissions,118.04200913242009,66.8,131.4,1
2025-03-02,2025,Gurugram,Sohna Road,99.7,218.1,166,Pre-monsoon,0,Vehicular emissions,118.04200913242009,79.4,173.7,1
2025-03-03,2025,Gurugram,Sohna Road,118.0,277.1,171,Pre-monsoon,0,Dust + construction,118.04200913242009,94.0,220.7,1
2025-03-04,2025,Gurugram,Sohna Road,60.1,121.2,154,Pre-monsoon,0,Vehicular emissions,118.04200913242009,47.9,96.6,1
2025-03-05,2025,Gurugram,Sohna Road,99.9,188.1,164,Pre-monsoon,0,Vehicular emissions,118.04200913242009,79.6,149.9,1
2025-03-06,2025,Gurugram,Sohna Road,119.6,241.6,178,Pre-monsoon,0,Vehicular emissions,118.04200913242009,95.2,192.3,1
2025-03-07,2025,Gurugram,Sohna Road,121.4,237.9,244,Pre-monsoon,0,Vehicular emissions,118.04200913242009,96.7,189.5,1
2025-03-08,2025,Gurugram,Sohna Road,67.4,133.8,198,Pre-monsoon,0,Vehicular emissions,118.04200913242009,53.7,106.6,1
2025-03-09,2025,Gurugram,Sohna Road,139.2,257.6,264,Pre-monsoon,0,Vehicular emissions,118.04200913242009,110.8,205.0,1
2025-03-10,2025,Gurugram,Sohna Road,79.8,143.7,110,Pre-monsoon,0,Vehicular emissions,118.04200913242009,63.5,114.3,1
2025-03-11,2025,Gurugram,Sohna Road,95.1,209.9,182,Pre-monsoon,0,Dust + construction,118.04200913242009,75.7,167.1,1
2025-03-12,2025,Gurugram,Sohna Road,54.5,125.4,77,Pre-monsoon,0,Dust + construction,118.04200913242009,43.4,99.9,1
2025-03-13,2025,Gurugram,Sohna Road,81.6,188.3,194,Pre-monsoon,0,Dust + construction,118.04200913242009,65.0,150.0,1
2025-03-14,2025,Gurugram,Sohna Road,119.5,222.0,155,Pre-monsoon,0,Vehicular emissions,118.04200913242009,95.2,176.9,1
2025-03-15,2025,Gurugram,Sohna Road,138.3,307.1,276,Pre-monsoon,0,Dust + construction,118.04200913242009,110.1,244.5,1
2025-03-16,2025,Gurugram,Sohna Road,71.2,135.7,125,Pre-monsoon,0,Vehicular emissions,118.04200913242009,56.7,108.1,1
2025-03-17,2025,Gurugram,Sohna Road,47.7,91.9,78,Pre-monsoon,0,Vehicular emissions,118.04200913242009,38.0,73.2,1
2025-03-18,2025,Gurugram,Sohna Road,101.7,233.7,112,Pre-monsoon,0,Dust + construction,118.04200913242009,81.0,186.1,1
2025-03-19,2025,Gurugram,Sohna Road,79.6,182.7,145,Pre-monsoon,0,Dust + construction,118.04200913242009,63.4,145.5,1
2025-03-20,2025,Gurugram,Sohna Road,102.1,183.9,122,Pre-monsoon,0,Vehicular emissions,118.04200913242009,81.3,146.4,1
2025-03-21,2025,Gurugram,Sohna Road,94.2,186.7,177,Pre-monsoon,0,Vehicular emissions,118.04200913242009,75.0,148.6,1
2025-03-22,2025,Gurugram,Sohna Road,111.1,218.1,102,Pre-monsoon,0,Vehicular emissions,118.04200913242009,88.5,173.7,1
2025-03-23,2025,Gurugram,Sohna Road,92.6,204.6,187,Pre-monsoon,0,Dust + construction,118.04200913242009,73.7,162.8,1
2025-03-24,2025,Gurugram,Sohna Road,141.5,295.2,260,Pre-monsoon,0,Vehicular emissions,118.04200913242009,112.7,235.1,1
2025-03-25,2025,Gurugram,Sohna Road,136.8,316.2,286,Pre-monsoon,0,Dust + construction,118.04200913242009,108.9,251.7,1
2025-03-26,2025,Gurugram,Sohna Road,112.9,270.5,103,Pre-monsoon,0,Dust + construction,118.04200913242009,89.9,215.4,1
2025-03-27,2025,Gurugram,Sohna Road,117.0,256.2,157,Pre-monsoon,0,Vehicular emissions,118.04200913242009,93.2,204.1,1
2025-03-28,2025,Gurugram,Sohna Road,108.5,230.7,119,Pre-monsoon,0,Vehicular emissions,118.04200913242009,86.4,183.7,1
2025-03-29,2025,Gurugram,Sohna Road,100.3,205.4,155,Pre-monsoon,0,Vehicular emissions,118.04200913242009,79.9,163.6,1
2025-03-30,2025,Gurugram,Sohna Road,70.4,159.6,146,Pre-monsoon,0,Dust + construction,118.04200913242009,56.1,127.2,1
2025-03-31,2025,Gurugram,Sohna Road,108.2,221.0,105,Pre-monsoon,0,Vehicular emissions,118.04200913242009,86.2,176.1,1
2025-04-01,2025,Gurugram,Sohna Road,99.5,224.1,168,Pre-monsoon,0,Dust + construction,118.04200913242009,79.2,178.4,1
2025-04-02,2025,Gurugram,Sohna Road,88.1,158.7,190,Pre-monsoon,0,Vehicular emissions,118.04200913242009,70.2,126.5,1
2025-04-03,2025,Gurugram,Sohna Road,84.5,159.2,102,Pre-monsoon,0,Vehicular emissions,118.04200913242009,67.3,126.8,1
2025-04-04,2025,Gurugram,Sohna Road,97.6,207.3,105,Pre-monsoon,0,Vehicular emissions,118.04200913242009,77.7,165.0,1
2025-04-05,2025,Gurugram,Sohna Road,95.2,212.0,177,Pre-monsoon,0,Dust + construction,118.04200913242009,75.8,168.8,1
2025-04-06,2025,Gurugram,Sohna Road,105.9,219.9,141,Pre-monsoon,0,Vehicular emissions,118.04200913242009,84.3,175.0,1
2025-04-07,2025,Gurugram,Sohna Road,113.1,243.1,103,Pre-monsoon,0,Vehicular emissions,118.04200913242009,90.1,193.7,1
2025-04-08,2025,Gurugram,Sohna Road,80.3,187.3,157,Pre-monsoon,0,Dust + construction,118.04200913242009,63.9,149.0,1
2025-04-09,2025,Gurugram,Sohna Road,48.5,101.7,93,Pre-monsoon,0,Vehicular emissions,118.04200913242009,38.6,80.9,1
2025-04-10,2025,Gurugram,Sohna Road,133.4,255.0,265,Pre-monsoon,0,Vehicular emissions,118.04200913242009,106.2,203.0,1
2025-04-11,2025,Gurugram,Sohna Road,80.5,172.2,123,Pre-monsoon,0,Vehicular emissions,118.04200913242009,64.1,137.1,1
2025-04-12,2025,Gurugram,Sohna Road,149.9,345.7,283,Pre-monsoon,0,Dust + construction,118.04200913242009,119.4,275.4,1
2025-04-13,2025,Gurugram,Sohna Road,119.2,237.9,147,Pre-monsoon,0,Vehicular emissions,118.04200913242009,94.9,189.4,1
2025-04-14,2025,Gurugram,Sohna Road,128.4,290.7,273,Pre-monsoon,0,Dust + construction,118.04200913242009,102.2,231.4,1
2025-04-15,2025,Gurugram,Sohna Road,119.2,230.6,106,Pre-monsoon,0,Vehicular emissions,118.04200913242009,94.9,183.6,1
2025-04-16,2025,Gurugram,Sohna Road,80.5,175.0,109,Pre-monsoon,0,Vehicular emissions,118.04200913242009,64.1,139.3,1
2025-04-17,2025,Gurugram,Sohna Road,99.9,214.5,187,Pre-monsoon,0,Vehicular emissions,118.04200913242009,79.6,170.9,1
2025-04-18,2025,Gurugram,Sohna Road,98.7,203.1,189,Pre-monsoon,0,Vehicular emissions,118.04200913242009,78.6,161.7,1
2025-04-19,2025,Gurugram,Sohna Road,109.2,233.3,117,Pre-monsoon,0,Vehicular emissions,118.04200913242009,87.0,185.9,1
2025-04-20,2025,Gurugram,Sohna Road,104.1,233.5,134,Pre-monsoon,0,Dust + construction,118.04200913242009,82.9,185.9,1
2025-04-21,2025,Gurugram,Sohna Road,123.1,229.0,245,Pre-monsoon,0,Vehicular emissions,118.04200913242009,98.0,182.3,1
2025-04-22,2025,Gurugram,Sohna Road,109.0,247.9,152,Pre-monsoon,0,Dust + construction,118.04200913242009,86.8,197.4,1
2025-04-23,2025,Gurugram,Sohna Road,127.9,240.2,275,Pre-monsoon,0,Vehicular emissions,118.04200913242009,101.9,191.4,1
2025-04-24,2025,Gurugram,Sohna Road,147.2,340.5,234,Pre-monsoon,0,Dust + construction,118.04200913242009,117.2,271.1,1
2025-04-25,2025,Gurugram,Sohna Road,142.0,299.4,221,Pre-monsoon,0,Vehicular emissions,118.04200913242009,113.1,238.5,1
2025-04-26,2025,Gurugram,Sohna Road,125.8,297.1,278,Pre-monsoon,0,Dust + construction,118.04200913242009,100.2,236.6,1
2025-04-27,2025,Gurugram,Sohna Road,146.2,338.6,236,Pre-monsoon,0,Dust + construction,118.04200913242009,116.4,269.6,1
2025-04-28,2025,Gurugram,Sohna Road,99.7,235.6,144,Pre-monsoon,0,Dust + construction,118.04200913242009,79.4,187.6,1
2025-04-29,2025,Gurugram,Sohna Road,173.1,336.2,220,Pre-monsoon,0,Vehicular emissions,118.04200913242009,137.8,267.6,1
2025-04-30,2025,Gurugram,Sohna Road,94.5,177.2,189,Pre-monsoon,0,Vehicular emissions,118.04200913242009,75.3,141.2,1
2025-05-01,2025,Gurugram,Sohna Road,31.0,57.9,65,Pre-monsoon,0,Vehicular emissions,118.04200913242009,24.7,46.1,1
2025-05-02,2025,Gurugram,Sohna Road,72.6,147.8,127,Pre-monsoon,0,Vehicular emissions,118.04200913242009,57.8,117.7,1
2025-05-03,2025,Gurugram,Sohna Road,139.3,257.2,290,Pre-monsoon,0,Vehicular emissions,118.04200913242009,110.9,204.8,1
2025-05-04,2025,Gurugram,Sohna Road,94.5,210.4,165,Pre-monsoon,0,Dust + construction,118.04200913242009,75.3,167.7,1
2025-05-05,2025,Gurugram,Sohna Road,65.9,152.9,110,Pre-monsoon,0,Dust + construction,118.04200913242009,52.5,121.8,1
2025-05-06,2025,Gurugram,Sohna Road,106.3,219.1,168,Pre-monsoon,0,Vehicular emissions,118.04200913242009,84.6,174.4,1
2025-05-07,2025,Gurugram,Sohna Road,127.6,271.7,234,Pre-monsoon,0,Vehicular emissions,118.04200913242009,101.6,216.3,1
2025-05-08,2025,Gurugram,Sohna Road,142.8,282.4,212,Pre-monsoon,0,Vehicular emissions,118.04200913242009,113.7,224.9,1
2025-05-09,2025,Gurugram,Sohna Road,78.9,167.1,134,Pre-monsoon,0,Vehicular emissions,118.04200913242009,62.8,133.0,1
2025-05-10,2025,Gurugram,Sohna Road,124.5,239.0,290,Pre-monsoon,0,Vehicular emissions,118.04200913242009,99.1,190.2,1
2025-05-11,2025,Gurugram,Sohna Road,73.6,153.7,146,Pre-monsoon,0,Vehicular emissions,118.04200913242009,58.6,122.4,1
2025-05-12,2025,Gurugram,Sohna Road,26.5,56.7,87,Pre-monsoon,0,Vehicular emissions,118.04200913242009,21.1,45.1,1
2025-05-13,2025,Gurugram,Sohna Road,86.0,181.6,133,Pre-monsoon,0,Vehicular emissions,118.04200913242009,68.5,144.6,1
2025-05-14,2025,Gurugram,Sohna Road,83.2,176.0,130,Pre-monsoon,0,Vehicular emissions,118.04200913242009,66.3,140.2,1
2025-05-15,2025,Gurugram,Sohna Road,134.4,265.7,263,Pre-monsoon,0,Vehicular emissions,118.04200913242009,107.0,211.5,1
2025-05-16,2025,Gurugram,Sohna Road,115.1,216.4,142,Pre-monsoon,0,Vehicular emissions,118.04200913242009,91.7,172.4,1
2025-05-17,2025,Gurugram,Sohna Road,119.4,243.3,160,Pre-monsoon,0,Vehicular emissions,118.04200913242009,95.1,193.8,1
2025-05-18,2025,Gurugram,Sohna Road,83.5,162.4,106,Pre-monsoon,0,Vehicular emissions,118.04200913242009,66.5,129.3,1
2025-05-19,2025,Gurugram,Sohna Road,109.4,205.8,151,Pre-monsoon,0,Vehicular emissions,118.04200913242009,87.1,163.8,1
2025-05-20,2025,Gurugram,Sohna Road,117.6,260.5,134,Pre-monsoon,0,Dust + construction,118.04200913242009,93.6,207.3,1
2025-05-21,2025,Gurugram,Sohna Road,131.7,313.7,270,Pre-monsoon,0,Dust + construction,118.04200913242009,104.9,249.9,1
2025-05-22,2025,Gurugram,Sohna Road,100.4,228.5,116,Pre-monsoon,0,Dust + construction,118.04200913242009,80.0,182.1,1
2025-05-23,2025,Gurugram,Sohna Road,103.7,226.7,171,Pre-monsoon,0,Vehicular emissions,118.04200913242009,82.6,180.6,1
